stt_jgd_id,stt_chutes_ao_gol,stt_gols,stt_defesas,stt_assistencias,stt_pontuacao,stt_relacao_chute_gol,stt_impulso_por_minuto,stt_med_impulso,stt_impulso_coletado,stt_impulso_roubado,stt_impulso_grande_coletado,stt_impulso_grande_roubado,stt_impulso_pequeno_coletado,stt_impulso_pequeno_roubado,stt_blocos_grandes_coletados,stt_blocos_grandes_roubados,stt_blocos_pequenos_coletados,stt_blocos_pequenos_roubados,stt_velocidade_med,stt_distancia_percorrida,stt_distancia_med_da_bola,stt_distancia_med_posse,stt_distancia_med_s_posse,stt_distancia_med_dos_aliados,stt_demolicoes_causadas,stt_demolicoes_recebidas,stt_participacoes_gols,cluster
691,2.36,1.0,0.71,0.57,324.29,29.17,377.21,55.36,2297.5,404.14,1683.57,250.71,613.93,153.43,20.0,2.93,57.71,14.29,1620.43,547610.79,3052.21,2910.29,3191.43,3744.93,0.57,0.93,42.62,1
692,2.55,0.76,1.38,0.62,358.86,20.91,399.34,43.24,2360.9,490.57,1428.45,214.32,932.46,276.24,17.02,2.58,71.99,20.94,1509.56,522606.86,2689.93,2557.76,2826.0,3438.66,0.67,0.79,42.66,1
693,0.5,0.0,1.25,0.75,208.75,0.0,373.25,45.22,2308.0,242.5,1514.75,111.25,793.25,131.25,18.25,1.5,64.0,11.5,1517.5,531053.75,3218.75,3195.75,3225.75,3724.75,1.25,0.75,42.5,2
694,2.94,0.68,1.76,0.44,380.11,17.22,449.03,41.48,2620.95,531.29,1902.55,309.38,718.4,221.92,21.83,3.6,60.44,18.37,1612.94,553224.72,2825.36,2683.18,2968.55,3654.0,1.36,0.93,39.7,0
695,1.67,0.33,1.33,0.33,329.67,16.67,443.33,47.97,2479.33,492.33,1891.67,314.67,587.67,177.67,21.0,3.33,50.67,13.67,1523.0,497355.67,2761.67,2762.0,2768.67,3576.67,1.33,0.33,33.33,1
696,2.7,0.43,1.5,0.53,340.47,12.78,453.37,46.82,2706.5,460.33,1962.5,275.23,744.0,185.1,22.5,3.1,63.1,15.47,1626.63,562809.0,2996.5,2903.97,3073.93,3701.5,0.7,0.83,35.28,0
697,1.2,0.5,1.3,0.2,279.5,30.33,344.1,43.8,1902.5,387.2,1354.1,237.2,548.4,150.0,15.9,2.8,46.4,13.3,1454.1,469510.4,2697.6,2657.2,2732.6,3302.6,0.5,1.5,40.0,2
698,0.67,0.33,1.67,0.33,253.0,33.33,382.0,47.73,2183.0,324.0,1701.33,232.67,481.67,91.33,20.33,2.67,43.33,8.33,1338.0,442397.0,2902.67,2942.67,2897.67,3371.0,0.33,0.67,33.33,2
699,4.0,1.6,1.6,0.2,446.4,27.33,423.2,48.23,2503.4,471.0,1943.8,243.0,559.6,228.0,23.6,3.0,46.6,17.0,1548.6,511032.6,3002.8,2813.6,3177.8,3819.8,0.6,0.8,67.33,0
700,1.67,0.67,1.0,1.0,307.67,34.44,440.0,45.07,2611.0,713.67,1728.67,404.33,882.33,309.33,21.0,4.67,73.0,22.67,1639.67,564530.33,2901.33,2603.0,3128.67,3515.33,2.33,0.67,66.67,0
701,2.39,0.83,1.22,0.5,336.56,16.57,307.72,51.08,1971.11,561.06,1211.28,315.28,759.83,245.78,14.78,4.0,66.5,21.5,1440.0,495428.28,2809.56,2674.33,2918.72,3555.39,0.22,1.17,31.27,1
702,2.3,0.7,1.3,0.4,309.3,6.33,387.1,43.56,2350.5,509.4,1606.6,300.1,743.9,209.3,18.5,3.5,65.7,17.7,1535.2,520420.9,2915.9,2923.3,2887.9,3565.9,0.4,0.6,16.0,1
703,0.67,0.0,1.0,0.33,179.33,0.0,375.67,46.08,2099.33,429.0,1455.0,273.67,644.33,155.33,16.33,3.0,50.67,12.33,1501.67,490513.67,2784.33,2904.33,2693.0,3419.0,0.67,1.0,16.67,2
704,2.0,0.75,1.5,0.25,320.25,18.75,299.25,49.95,1823.25,321.5,1159.25,180.5,664.0,141.0,13.75,2.25,54.75,11.25,1482.25,519086.25,3102.75,3210.5,3018.25,3757.25,1.0,0.5,40.0,2
705,1.42,0.08,1.17,0.17,171.33,8.33,355.33,48.37,1981.08,274.25,1506.92,151.92,474.17,122.33,17.33,1.92,41.08,10.33,1505.83,474318.67,2889.75,2863.92,2900.42,3504.5,0.58,0.42,16.67,2
706,1.0,0.5,1.0,0.25,265.25,37.5,397.0,44.57,2548.0,507.5,1794.25,315.0,753.75,192.5,20.0,3.25,64.0,16.5,1506.0,544399.5,2641.75,2586.5,2695.75,3327.5,1.0,1.75,37.5,1
707,2.44,0.67,1.22,1.0,342.78,17.41,410.0,45.6,2497.78,384.22,1811.78,246.67,686.0,137.56,20.33,2.78,57.22,11.44,1415.56,493579.56,2887.67,2821.11,2964.33,3448.67,0.89,0.78,32.09,1
708,2.71,0.94,1.06,0.82,362.12,25.2,367.0,51.26,2138.82,508.71,1291.12,268.12,847.71,240.59,15.88,3.29,63.53,15.94,1528.0,502494.88,2980.0,2923.18,3038.18,3910.82,0.41,0.29,64.31,1
709,1.0,0.0,1.0,0.33,166.33,0.0,215.33,42.49,1275.33,216.67,736.67,142.0,538.67,74.67,9.0,1.67,46.0,6.33,1209.67,394285.33,3109.0,3123.33,3092.67,3274.0,0.0,1.67,16.67,2
710,3.2,1.15,1.83,0.77,465.35,22.47,377.87,45.73,2278.59,483.39,1595.74,267.03,682.84,216.35,19.03,3.15,58.53,18.36,1503.05,514360.29,2742.78,2637.18,2851.21,3527.89,0.74,1.1,44.06,1
711,2.57,0.65,1.84,0.58,387.99,18.78,391.57,45.08,2399.04,467.92,1627.27,248.62,771.78,219.3,19.11,2.91,66.73,18.8,1542.87,538636.14,2658.61,2592.09,2717.18,3449.35,1.04,1.15,39.72,1
712,2.96,0.81,1.38,0.64,385.28,17.63,412.26,47.87,2446.97,667.81,1673.98,396.61,772.99,271.2,20.17,4.7,66.7,23.1,1567.62,535893.59,2876.09,2758.15,2994.01,3782.78,1.32,0.79,50.78,0
713,2.51,0.53,2.11,0.42,385.91,17.98,396.53,45.35,2360.04,570.34,1656.57,353.13,703.47,217.21,19.62,4.21,58.62,18.28,1491.72,506439.13,2972.83,2852.36,3093.36,3710.55,1.57,1.0,38.27,1
714,3.08,0.61,1.39,0.6,359.87,13.76,450.26,45.76,2716.04,613.35,2011.94,395.24,704.09,218.11,23.23,4.46,57.2,17.29,1600.31,556252.82,2930.58,2782.32,3076.65,3755.5,0.92,1.12,42.73,0
715,2.84,0.7,1.26,0.46,349.31,20.98,434.85,49.26,2688.14,565.36,1885.63,331.78,802.51,233.58,22.37,3.89,70.13,20.3,1595.41,554678.41,2965.84,2825.79,3094.94,3830.33,1.06,0.98,49.94,0
716,3.45,1.01,1.06,0.64,372.43,22.15,409.72,53.22,2448.58,590.76,1812.93,376.65,635.65,214.11,22.18,4.56,55.85,18.52,1587.4,536236.77,2942.64,2818.77,3075.77,3769.17,1.33,1.07,47.03,0
717,2.44,0.49,1.83,0.49,363.04,14.5,400.58,52.57,2455.86,627.6,1680.65,377.32,775.21,250.28,22.49,4.69,68.66,21.99,1530.37,533887.72,3001.6,2876.81,3118.52,3915.36,1.34,1.04,42.78,0
718,2.58,0.64,1.36,0.89,364.27,21.33,431.11,43.76,2559.42,595.96,1791.62,362.82,767.8,233.13,20.49,4.09,66.13,19.78,1577.76,541499.29,3036.13,2949.6,3121.89,3864.07,1.47,0.96,45.26,0
719,2.7,0.76,1.49,0.65,372.17,24.4,435.04,42.95,2528.17,449.94,1670.97,232.43,857.2,217.5,18.98,2.66,72.99,18.51,1582.56,534100.13,2880.38,2827.54,2932.1,3699.94,1.08,1.07,48.44,1
720,2.17,0.51,1.42,0.46,315.45,17.15,436.16,47.36,2592.63,592.32,1701.0,327.73,891.64,264.59,20.23,3.84,77.07,23.04,1584.31,547609.96,2903.66,2786.38,3022.62,3697.61,1.81,1.23,35.92,0
721,3.59,0.81,2.08,0.43,448.02,15.82,452.08,52.4,2806.69,636.96,2004.28,406.14,802.4,230.82,24.86,4.65,68.31,19.27,1616.36,575121.16,2729.99,2541.54,2905.6,3480.59,1.04,1.04,52.58,0
722,2.02,0.58,1.51,0.62,346.22,17.79,357.94,42.61,2095.63,429.43,1387.82,244.53,707.81,184.9,15.65,2.76,60.25,15.91,1507.11,512052.89,2920.27,2833.17,2983.15,3769.56,1.12,0.87,39.38,1
723,3.21,0.73,1.48,0.48,367.84,15.27,433.18,45.3,2573.97,553.12,1835.12,331.84,738.85,221.28,20.83,3.71,63.31,18.65,1572.16,536691.39,2750.94,2654.02,2833.54,3504.92,1.23,1.02,43.9,0
724,3.39,0.85,1.48,0.66,406.97,18.11,419.7,50.54,2578.02,697.06,1746.14,414.39,831.89,282.67,21.3,4.97,72.65,24.61,1587.49,551814.69,2811.41,2678.32,2943.97,3702.74,1.5,1.04,45.82,0
725,3.33,0.78,2.17,0.57,458.22,14.48,420.36,50.22,2567.31,638.78,1848.87,413.24,718.44,225.54,23.11,4.91,61.67,19.23,1577.9,548848.72,2780.03,2618.36,2921.24,3614.09,1.16,1.24,51.95,0
726,2.57,0.61,1.35,0.53,349.71,16.91,415.19,47.52,2545.7,637.09,1787.38,386.78,758.32,250.31,21.31,4.59,65.78,21.61,1555.59,547232.22,2862.39,2770.3,2953.23,3781.12,0.98,1.05,44.65,0
727,2.36,0.55,1.55,0.15,304.91,13.08,407.94,47.93,2358.64,457.18,1618.3,257.39,740.33,199.79,19.36,2.97,61.94,16.48,1473.0,490877.82,3029.64,2980.88,3078.12,3838.06,0.55,0.94,23.43,1
728,2.84,0.75,1.26,0.51,357.08,17.7,387.72,48.98,2328.53,506.12,1511.58,277.81,816.95,228.31,18.48,3.33,71.44,19.74,1510.96,517191.61,2931.86,2832.94,3019.78,3713.33,0.92,0.77,44.18,1
729,3.09,0.59,1.41,0.32,341.73,22.85,359.77,49.13,2165.32,383.41,1552.95,224.41,612.36,159.0,18.59,2.64,52.95,13.68,1530.73,530613.91,2706.95,2597.27,2795.14,3496.82,0.73,1.18,46.89,1
730,2.8,0.72,1.12,0.61,347.11,18.5,388.93,48.36,2378.91,618.32,1596.87,355.64,782.04,262.68,18.78,4.19,68.48,22.68,1519.79,523372.29,2881.88,2763.76,3012.73,3776.77,0.82,0.94,45.35,0
731,3.28,0.83,1.94,0.53,421.73,18.85,374.6,51.94,2250.23,514.02,1469.88,287.69,780.35,226.33,18.86,3.57,67.26,19.38,1549.98,530205.93,2738.89,2634.15,2837.1,3567.88,0.89,0.98,52.03,1
732,3.14,0.68,1.48,0.57,381.47,19.25,432.88,47.78,2631.93,649.16,1661.91,338.41,970.03,310.75,19.95,3.97,84.72,26.86,1608.94,561613.63,2824.84,2725.89,2921.89,3715.31,1.09,1.24,48.82,0
733,2.32,0.53,1.97,0.53,366.26,18.31,398.27,50.5,2323.41,425.41,1604.24,250.35,719.17,175.06,19.32,3.05,62.38,15.52,1533.42,509035.23,2856.45,2767.33,2936.17,3674.36,0.86,1.06,39.95,1
734,2.81,0.71,1.57,0.65,389.7,16.6,406.66,45.44,2415.53,533.67,1625.94,298.68,789.59,234.99,19.4,3.51,67.96,20.15,1572.75,538369.78,2637.92,2521.05,2749.33,3411.55,1.18,1.16,48.99,0
735,2.83,0.76,1.6,0.45,378.8,20.53,441.19,49.04,2636.71,587.59,1810.72,341.64,825.99,245.95,21.85,4.02,72.94,21.4,1629.45,565213.85,2811.47,2719.45,2898.22,3632.01,1.85,1.01,44.65,0
736,3.07,0.76,1.39,0.59,375.23,20.44,440.05,50.29,2657.42,613.91,1859.88,380.96,797.55,232.94,22.94,4.58,69.16,20.33,1603.2,555971.45,2768.72,2619.57,2916.48,3564.06,1.27,1.29,46.88,0
737,2.43,0.48,1.68,0.38,332.76,13.23,360.91,49.7,2135.78,429.56,1501.13,263.11,634.66,166.45,18.22,3.09,54.84,14.28,1445.53,483244.99,2976.78,2895.45,3047.08,3748.71,0.73,1.28,28.72,2
738,2.71,0.84,1.44,0.82,397.32,23.78,391.78,46.11,2324.88,486.91,1655.06,284.43,669.82,202.47,19.83,3.34,57.58,17.33,1539.96,523474.08,2839.87,2739.14,2945.29,3660.11,0.66,0.88,47.12,1
739,2.15,0.51,1.75,0.51,360.45,14.94,392.4,49.72,2340.85,439.28,1687.96,250.37,652.9,188.91,21.06,2.85,55.87,15.42,1546.43,527785.54,3006.61,2879.48,3120.01,3894.73,0.81,1.06,40.32,1
740,2.5,0.75,2.25,0.12,377.38,27.29,409.5,47.64,2420.25,396.62,1844.25,253.25,576.0,143.38,21.62,2.88,51.25,12.75,1514.12,518850.12,2956.75,2883.75,3016.5,3763.5,0.62,0.75,45.0,1
741,2.75,0.51,1.8,0.47,368.62,13.71,409.22,48.35,2458.28,506.17,1662.39,317.19,795.89,188.98,19.77,3.62,68.75,16.51,1550.24,536816.9,3022.15,2938.89,3099.75,3820.48,1.25,0.95,47.49,0
742,2.41,0.63,1.55,0.67,373.6,18.4,354.01,50.3,2157.42,478.74,1480.22,296.94,677.19,181.8,18.62,3.45,57.77,15.44,1472.28,505265.77,3151.27,3073.91,3226.58,3983.16,0.69,0.75,41.03,1
743,3.03,0.91,1.7,0.54,408.98,19.85,425.14,49.68,2531.77,547.23,1830.25,337.97,701.52,209.26,21.93,3.94,58.87,17.1,1550.15,529098.36,2847.71,2732.8,2961.97,3687.38,1.25,1.18,45.83,0
744,2.82,0.59,1.91,0.53,394.26,14.73,414.02,45.29,2537.52,544.54,1644.12,292.59,893.39,251.96,19.25,3.28,76.44,21.28,1529.85,538374.18,2999.49,2859.36,3132.27,3855.42,0.81,0.99,44.51,0
745,2.76,0.87,1.4,0.57,361.99,21.1,380.08,47.78,2290.26,496.58,1516.38,283.78,773.88,212.8,18.35,3.52,67.58,18.69,1553.38,530046.45,3104.54,3027.5,3185.65,3822.43,0.81,0.93,42.58,1
746,2.54,0.41,1.57,0.61,347.22,11.08,419.55,48.08,2596.89,584.94,1821.48,358.32,775.4,226.62,22.29,4.25,67.21,19.4,1563.66,545462.21,2890.54,2746.6,3021.85,3649.95,1.57,1.23,34.44,0
747,3.04,0.92,1.49,0.66,394.22,19.76,379.39,48.4,2308.77,523.77,1597.67,305.56,711.11,218.21,19.38,3.65,62.51,19.01,1532.86,526055.61,2901.28,2799.72,3004.02,3777.01,0.98,1.01,48.76,1
748,3.51,1.03,1.26,0.56,402.8,21.42,403.36,49.9,2387.57,525.34,1560.57,287.02,826.99,238.32,18.66,3.34,73.18,20.91,1520.78,517261.37,2876.71,2785.5,2961.97,3701.91,0.82,1.09,52.69,0
749,3.22,0.84,1.56,0.54,394.9,20.97,342.75,52.25,2138.86,495.42,1214.51,212.63,924.35,282.79,15.47,2.6,81.18,24.77,1506.39,525755.26,2842.38,2759.08,2924.27,3605.92,0.73,1.03,42.29,1
750,3.04,0.8,1.4,0.74,383.72,19.08,405.69,51.0,2491.95,598.26,1563.77,315.03,928.18,283.23,19.14,3.8,82.68,24.95,1500.5,522117.27,2922.65,2857.3,2983.56,3649.21,0.76,1.4,45.34,0
751,2.82,0.73,1.37,0.56,368.6,18.45,414.34,46.57,2446.99,639.77,1724.32,418.79,722.66,220.98,19.92,4.69,61.14,18.45,1507.66,513393.76,2722.11,2564.87,2868.86,3597.13,1.06,1.21,57.85,0
752,2.43,0.71,1.41,0.49,352.72,19.04,412.07,48.37,2400.53,386.25,1641.08,211.25,759.45,175.0,19.45,2.57,67.28,15.34,1528.32,509763.13,2849.24,2777.7,2911.42,3672.8,0.8,1.0,39.36,1
753,2.54,0.73,1.85,0.42,389.54,17.19,413.42,45.37,2478.15,498.08,1619.27,257.92,858.88,240.15,18.81,2.96,73.5,20.96,1527.08,530737.65,2798.04,2653.23,2935.38,3575.42,1.19,1.0,35.58,1
754,3.09,0.68,1.68,0.52,394.23,14.47,385.14,50.5,2358.34,496.63,1637.14,294.77,721.2,201.86,19.35,3.36,62.6,17.25,1512.59,526692.21,2815.9,2747.26,2877.89,3676.01,0.73,1.06,46.0,1
755,2.58,0.47,1.81,0.49,354.79,14.11,393.19,47.09,2372.46,447.4,1574.83,238.69,797.64,208.71,18.65,2.76,69.39,17.95,1517.7,530292.51,2817.67,2767.68,2854.86,3559.52,0.72,1.19,34.15,1
756,2.93,0.79,1.51,0.54,379.34,21.45,416.44,46.73,2531.86,563.96,1743.63,338.52,788.22,225.44,20.87,3.97,67.93,19.4,1603.82,551948.7,2713.12,2569.88,2847.3,3488.39,1.28,1.17,47.12,0
757,2.94,0.6,1.24,0.43,334.74,12.97,453.95,48.08,2767.61,706.56,1898.16,439.31,869.44,267.25,22.45,5.09,74.97,23.01,1546.56,546588.13,2898.62,2758.26,3029.38,3729.3,1.05,1.12,47.77,0
758,2.09,0.55,1.94,0.58,379.97,15.15,377.85,55.38,2312.79,504.42,1435.45,259.39,877.33,245.03,18.3,3.21,79.42,21.88,1594.67,534525.79,2851.52,2776.76,2911.48,3632.21,1.15,1.42,29.82,1
759,2.28,0.34,1.52,0.59,344.52,13.05,305.97,55.27,1965.9,496.52,1216.38,267.03,749.52,229.48,15.48,3.34,67.07,20.69,1409.24,498470.86,2766.55,2644.72,2888.83,3622.03,0.69,1.03,41.84,1
760,2.8,0.75,1.3,0.63,350.36,18.85,418.95,47.96,2528.86,504.39,1845.6,308.72,683.26,195.68,21.81,3.61,58.0,16.54,1521.73,518144.01,2992.3,2895.85,3085.03,3822.7,1.2,0.76,40.33,0
761,2.56,0.42,1.77,0.56,352.65,10.59,397.67,46.18,2346.0,523.92,1715.08,326.17,630.92,197.75,20.54,3.79,51.15,15.58,1582.56,537820.0,2934.02,2813.35,3049.52,3752.25,0.96,1.08,41.39,1
762,2.0,0.64,1.27,0.45,313.55,16.21,366.73,50.82,2236.55,446.27,1448.64,267.36,787.91,178.91,18.27,3.45,68.09,15.82,1509.45,505535.64,2899.64,2804.64,2976.0,3505.55,1.0,1.27,38.94,1
763,2.33,0.17,2.0,0.25,328.83,4.17,470.0,45.56,2850.75,736.33,2003.83,463.83,846.92,272.5,23.67,4.83,72.42,22.67,1619.17,580325.83,2914.83,2804.92,3028.5,3815.25,0.92,1.08,12.22,0
764,2.88,0.68,2.38,0.46,441.07,22.01,407.67,53.07,2503.87,459.26,1754.74,278.84,749.12,180.42,22.37,3.41,65.66,15.88,1568.94,543669.38,3045.76,2938.67,3152.17,3903.39,0.71,1.03,48.7,0
765,2.0,1.0,2.0,0.0,388.0,50.0,391.0,51.69,2030.0,446.0,1409.0,300.0,621.0,146.0,18.0,3.0,59.0,15.0,1662.0,537367.0,2974.0,2709.0,3218.0,3862.0,0.0,2.0,100.0,1
766,2.33,0.56,1.73,0.51,368.04,17.23,385.13,49.53,2307.05,452.53,1543.37,251.97,763.68,200.56,18.67,2.96,65.24,17.41,1444.05,488992.17,2892.05,2740.41,3035.63,3627.2,0.57,1.03,46.44,1
767,3.28,0.76,1.67,0.56,402.13,15.37,425.59,45.43,2493.33,584.39,1714.05,341.42,779.28,242.97,20.12,3.95,66.81,20.76,1567.06,532316.8,2705.77,2579.03,2829.51,3578.08,0.86,1.0,51.29,0
768,2.6,0.79,2.02,0.47,412.38,19.53,401.22,53.08,2384.27,430.16,1592.07,246.53,792.2,183.63,19.68,3.01,71.49,16.49,1595.23,539268.76,2961.98,2843.76,3073.85,3832.24,0.83,0.65,41.24,1
769,2.58,0.67,1.95,0.58,399.53,15.31,392.29,43.98,2328.57,413.39,1525.54,209.3,803.03,204.1,17.9,2.39,67.77,17.1,1513.32,518324.3,2712.4,2634.52,2774.98,3494.67,0.55,1.32,50.1,1
770,3.06,1.0,1.43,0.83,412.55,22.16,403.36,48.8,2424.28,589.97,1652.69,338.62,771.59,251.35,19.66,3.99,66.28,21.52,1503.65,515060.07,2718.84,2601.84,2835.21,3513.03,1.14,0.95,42.78,0
771,3.32,1.05,1.23,0.75,394.34,23.99,388.44,47.52,2335.14,562.58,1732.99,378.27,602.15,184.31,21.14,4.38,50.54,15.23,1535.48,523364.65,3058.18,2966.29,3156.92,3777.45,1.23,1.09,46.33,0
772,2.25,0.54,1.52,0.4,317.32,20.06,424.61,48.94,2516.85,560.4,1866.98,365.77,649.87,194.63,21.38,4.08,56.85,16.78,1560.91,523581.98,2823.2,2677.17,2940.06,3628.68,0.7,1.06,38.6,0
773,2.53,0.6,1.63,0.52,360.88,18.69,402.8,48.52,2474.82,557.24,1767.63,350.44,707.19,206.8,20.79,4.08,60.89,17.75,1584.18,558434.32,2758.76,2645.54,2853.85,3656.99,1.23,0.97,45.32,0
774,3.03,0.81,1.56,0.44,373.76,19.37,412.63,48.62,2562.64,569.04,1677.34,303.54,885.31,265.5,19.9,3.52,77.4,22.85,1584.32,558171.69,3025.02,2888.02,3161.19,3774.77,1.27,1.18,47.11,0
775,2.54,0.52,2.11,0.34,378.39,14.88,387.08,47.36,2297.36,508.31,1407.23,250.93,890.13,257.38,17.39,2.93,74.28,21.92,1505.31,508542.54,2825.0,2704.39,2924.05,3707.77,1.07,1.05,32.65,1
776,2.51,0.56,1.55,0.41,339.34,17.58,382.94,46.2,2296.76,446.11,1523.63,231.65,773.13,214.46,17.92,2.67,66.63,18.41,1470.27,511206.55,2990.1,2943.33,3036.02,3781.9,0.91,1.12,40.11,1
777,1.91,0.7,1.27,0.48,328.45,26.52,360.85,48.23,2129.45,435.88,1415.15,245.06,714.3,190.82,16.97,3.0,62.36,16.3,1505.3,503518.36,2991.91,2904.76,3074.97,3706.79,0.76,0.85,41.62,1
778,2.65,0.65,1.73,0.5,368.5,16.57,421.99,45.84,2496.24,584.75,1683.59,353.98,812.65,230.77,19.5,4.1,69.48,19.63,1579.06,538058.7,2906.48,2838.84,2966.99,3717.84,1.07,0.97,45.8,0
779,2.52,0.8,1.26,0.55,350.79,22.35,433.22,52.25,2605.11,651.79,1721.81,389.31,883.3,262.48,20.7,4.54,77.91,22.78,1554.11,530624.15,2827.92,2718.13,2934.36,3655.12,0.89,1.05,45.79,0
780,2.24,0.62,1.21,0.57,306.43,19.91,423.63,47.79,2495.96,519.43,1722.3,328.67,773.67,190.76,19.63,3.87,67.57,16.87,1567.76,526515.76,3038.15,3000.43,3058.11,3656.18,0.87,0.65,32.98,1
781,2.46,0.48,1.68,0.54,348.5,12.61,422.48,44.1,2537.48,474.04,1829.04,275.24,708.43,198.79,21.3,3.2,59.71,16.74,1548.65,535951.66,2753.34,2659.64,2841.08,3471.93,1.33,0.92,42.05,1
782,2.47,0.75,1.28,0.56,338.36,22.88,421.25,50.54,2427.77,458.98,1672.81,257.96,754.96,201.02,19.18,2.99,66.38,17.63,1552.63,518852.61,3040.5,2954.32,3124.0,3885.06,1.37,0.92,42.37,1
783,2.68,0.7,1.64,0.53,378.52,20.24,420.47,47.54,2480.06,582.08,1624.42,313.23,855.65,268.85,18.72,3.61,74.07,23.1,1597.13,546053.0,2709.87,2602.18,2811.76,3500.62,0.93,0.9,48.36,0
784,3.17,0.87,1.48,0.52,402.53,21.42,418.52,50.7,2607.57,608.64,1856.21,371.26,751.36,237.38,22.67,4.45,62.82,19.66,1550.22,540042.52,2850.44,2684.16,3009.56,3706.52,1.09,1.06,50.19,0
785,3.2,0.8,1.38,0.57,381.01,16.95,499.05,51.04,2991.05,712.46,2265.94,489.89,725.11,222.58,27.85,5.75,61.57,18.63,1636.75,563197.33,2980.7,2849.55,3117.35,3791.76,2.2,1.0,42.23,0
786,2.81,1.09,1.22,0.52,392.17,24.21,407.73,48.79,2480.52,444.75,1717.23,265.5,763.29,179.26,20.56,3.17,65.85,15.57,1579.18,542774.37,2976.77,2921.84,3031.68,3719.55,0.94,1.04,45.84,1
787,1.0,1.0,0.0,0.0,148.0,100.0,403.0,41.09,2361.0,427.0,1523.0,192.0,838.0,235.0,18.0,2.0,65.0,13.0,1535.0,511691.0,3064.0,3054.0,3075.0,3494.0,0.0,0.0,100.0,1
788,2.72,0.63,1.69,0.52,375.33,13.23,386.49,49.16,2276.46,512.57,1590.44,303.32,686.02,209.25,20.01,3.66,59.23,18.05,1546.95,526723.78,2927.59,2812.62,3042.16,3751.6,1.04,0.99,44.52,1
789,2.67,0.75,2.0,0.25,374.67,17.5,408.42,47.66,2581.08,617.33,1696.67,337.75,884.42,279.58,20.83,4.33,77.83,25.25,1465.83,527451.08,2846.0,2654.67,3010.83,3736.67,0.67,0.92,55.56,0
790,2.92,0.73,2.14,0.41,415.75,21.01,448.06,45.93,2752.71,532.74,1927.09,320.58,825.62,212.17,23.81,3.9,71.31,18.64,1592.9,567564.02,3055.16,2949.45,3149.79,3832.65,0.75,1.07,45.96,0
791,1.88,0.44,1.66,0.51,331.23,16.12,416.23,49.65,2470.48,487.14,1656.2,292.03,814.28,195.11,20.17,3.56,71.39,17.09,1533.78,518732.55,2866.34,2780.59,2943.58,3658.45,1.0,1.12,37.81,1
792,2.48,0.82,1.32,0.6,342.68,18.38,337.01,54.57,2034.33,460.63,1298.34,241.62,735.99,219.01,16.45,2.98,65.65,19.27,1512.18,513583.77,3125.31,3081.32,3170.42,3838.34,0.77,0.88,41.81,1
793,2.68,0.75,1.71,0.36,349.54,20.06,394.68,44.87,2289.0,378.71,1568.39,183.68,720.61,195.04,18.61,2.14,59.25,15.29,1512.21,506087.18,2944.04,2846.11,3012.57,3805.21,0.89,0.93,49.64,1
794,2.67,0.57,1.77,0.52,377.9,15.46,427.48,44.84,2601.48,599.75,1866.91,371.65,734.57,228.1,22.25,4.38,61.42,19.06,1589.0,560422.39,2784.46,2692.52,2861.75,3769.2,1.36,1.04,47.51,0
795,2.3,0.48,1.77,0.38,342.62,16.6,371.65,49.81,2262.13,456.61,1526.41,263.43,735.72,193.18,19.02,3.13,63.13,16.61,1495.68,530175.39,2878.83,2821.02,2933.6,3691.77,1.57,1.07,43.14,1
796,2.88,0.74,1.72,0.58,403.78,20.23,405.88,46.13,2468.43,558.63,1778.64,347.41,689.79,211.22,20.99,4.0,57.51,17.16,1532.55,536615.59,2735.41,2599.33,2860.14,3550.33,0.99,1.18,48.2,0
797,2.67,0.65,1.31,0.52,345.29,17.92,387.95,45.61,2383.04,572.07,1572.89,322.89,810.15,249.18,18.25,3.76,69.57,21.39,1525.55,536179.49,2658.82,2572.99,2740.23,3385.17,0.9,1.16,42.43,1
798,3.38,0.91,1.59,0.6,399.88,20.55,427.7,45.8,2540.67,521.64,1894.99,319.21,645.68,202.43,22.28,3.55,53.84,16.66,1569.33,539678.92,2765.28,2656.3,2869.14,3580.71,1.17,1.14,51.62,0
799,2.42,0.47,1.53,0.58,339.25,15.88,384.18,43.62,2356.3,518.76,1537.65,277.59,818.66,241.17,18.23,3.26,70.88,20.6,1548.01,551746.22,2663.55,2591.19,2717.71,3362.52,0.82,1.35,39.75,1
800,3.28,0.82,1.53,0.63,392.13,15.36,406.34,47.06,2465.1,532.42,1659.69,291.33,805.41,241.09,19.56,3.42,69.99,20.74,1592.72,539614.2,2835.12,2760.41,2905.09,3598.79,1.3,1.08,46.89,0
801,2.72,0.72,1.5,0.56,363.22,27.13,458.67,51.25,2599.44,585.94,1882.22,373.33,717.22,212.61,22.28,4.22,61.11,17.44,1582.56,521738.83,2780.33,2648.0,2909.83,3620.17,0.94,1.11,65.28,0
802,2.3,0.53,1.14,0.55,316.99,11.97,403.74,49.65,2413.54,553.91,1599.09,321.49,814.45,232.42,19.21,3.87,70.88,19.96,1543.92,522991.61,2933.92,2810.13,3051.07,3695.88,1.33,1.0,40.09,0
803,2.19,0.29,1.43,0.67,314.43,7.4,370.43,48.16,2246.0,480.19,1263.57,228.14,982.43,252.05,16.1,2.9,69.19,17.81,1551.57,536953.81,2603.9,2491.62,2720.71,3701.05,0.76,1.57,32.94,1
